id,word,expectedPos,answer1,answer2,answer3,answer4,answer5
A200331,deal,n,〈U〉取引き,〈C〉(取引きなどの)妥協,〈U〉モミ材,,
A200332,death,n,〈U〉〈C〉死,〈U〉死んだ[ような]状体,《the~》(～の)絶滅,《the~》(～の)死の原因,《通例D-》死神(手に鎌(かマ)を持った黒装束の骸骨(がいこつ)で表される
A200333,debate,n,〈C〉〈U〉討論,論争,,,
A200334,decide,v,〈他〉〈人が〉を決心する,を決定する,〈人が〉〈論争・問題など〉を解決する,〈自〉決定する,
A200335,deep,adv,深く,大いに,,,
A200336,deeply,adv,深く,(色が)濃く,声が)太く,(程度が)非常に,
A200337,degree,n,〈C〉U〉程度,〈U〉《古》(社会的)階級,〈C〉学位,〈C〉(寒暖計の)度,〈C〉(角度の)度
A200338,delay,n,遅れ,延期,,,
A200339,dentist,n,歯科医,歯医者,,,
A200340,department store,n,百貨店,デパート,,,
A200341,depend,v,〈自〉〈物事が〉～次第である,〈人が〉頼る,,,
A200342,description,n,〈U〉〈C〉《～の》記述,〈C〉人相書き,種類,,
A200343,desert,n,〈C〉砂ばく,,,,
A200344,dessert,n,デザート(食事の最後のコースとして出るくだもの・菓子・ナッツなど),アメリカではパイやプディングやアイスクリームをよく出す,,,
A200345,destroy,v,～を破壊する,〈計画・希望など〉をくじく,～を殺す,,
A200346,detail,n,〈U〉〈C〉(全体の中の個々の)細部,《複数形で》詳細,,,
A200347,develop,v,(今まではなかったが)～を生じさせる,～を発展させる,〈病気・悪習など〉‘に'だんだん感染する,〈資源など〉を開発する,～を十分に考える
A200348,developed,adj,発達した,先進国の,,,
A200349,diamond,n,〈C〉ダイヤモンド,,,,
A200350,diary,n,日記,日記帳,日誌,,
A200351,die,v,〈自〉(人・動物が)死ぬ,音・光・風などが)消えてゆく,《話》《進行形で》死ぬほど望む,,
A200352,diet,n,(日常の)食事,健康・体重調節などのための)規定食,〈人〉に規定食を取らせる,日本などの国会、議会,
A200353,differently,adv,《～と》異なって,違って,,さまざまに《from》,than ～》,
A200354,difficulty,n,〈U〉難しさ,〈C〉困難なこと,〈C〉《通例複数形で》困難な状況,〈C〉〈U〉(～との)不和,〈C〉苦情
A200355,digital camera,n,デジタルカメラ,,,,
A200356,dinosaur,n,恐竜(中生代の巨大な爬虫類(はちゅうるい)動物の総称,,,,
A200357,direct,adj,まっすぐな,直接の,率直な,,
A200358,direction,n,〈C〉〈U〉方向,〈C〉(思想・行動の)傾向,〈U〉監督,〈C〉《通例複数形で》(～についての)指示,+asto名(wh-句)》
A200359,director,n,〈C〉指導者,(会社の)重役,映画・演劇・テレビ番組などの)監督,,
A200360,disadvantage,n,〈C〉不利な立場(状態),〈U〉不利,,,
A200361,disagree,v,《～と》一致しない,,《～と～について》意見が合わない 《with ～ on》,(気候・食物などが)《～に》合わない,,
A200362,disappear,v,〈自〉見えなくなる,姿を消す,消える,,
A200363,disappointed,adj,当ての外れた,失望した,,,
A200364,disappointing,adj,失望させるような,意外につまらない,,,
A200365,disco,n,ディスコ(discotheque,,,,
A200366,discover,v,〈今まで知らなかった物・場所〉を発見する,〈今まで知らなかった事〉を発見する,,,
A200367,discussion,n,〈U〉《～についての》議論,討論,,検討《about》,on ～》,
A200368,dishonest,adj,(人が)不正直な,人の行為・手段などが)不正な,,,
A200369,dislike,n,〈U〉嫌いなこと,嫌悪,,,
A200370,display,n,～を)見せること,誇示,(商品・作品などの)展示,,
A200371,disturb,v,～をかき乱す,〈人〉を不安にする,〈人・行動・安眠など〉を邪魔をする,,
A200372,divide,v,(部分・断片・グループなどに)～を分ける,人と)～を分け合う《+名+with+名》,(人人の間で)～を分配する《+名+among(between)+名》,(～から)～を分離する,～に)〈時間など〉を割り当てる《+名+between+名》,感情的に・考え方の上で)〈人〉を対立させる
A200373,dizzy,adj,(人が)めまいがする,《名詞の前にのみ用いて》(場所・状況などが)めまいを起こさせる,《補語にのみ用いて》(～で)浮き浮きした《+with+名》,愚かな,
A200374,done,do-verb,doの過去分詞,仕上がった,(食べ物が)焼けた」の意を表す,,
A200375,double,adj,(数量・強さ・重さ・価値などが)2倍の,二重の,表裏のある,(意味が)二様にとれる,花が)八重の
A200376,doubt,n,〈U〉疑い,疑惑,,,
A200377,down,prep,～を下がって,～に沿って,,,
A200378,download,v,〈他〉をダウンロードする,取り込む,,,
A200379,downstairs,adv,階下へ(に),下の階へ(で),特に)1階へ(で),,
A200380,downtown,adv,都市の中心の)商業地区へ(で),商業地区の(にある),(市の中心街をなす)商業地区,,
A200381,draw,n,引き分け,無勝負,,,
A200382,drawer,n,〈C〉引き出し,引っ張る人,,,
A200383,drawing,n,〈U〉線で描くこと,〈C〉(鉛筆・ペン・クレヨンなどによる)絵,〈U〉線画(デッサン)の技法,〈C〉くじ引き,
A200384,dream,v,夢を見る,(～を)夢想する,～を夢に見る,《dream+that節》～‘と'思う,〈時〉をうかうかと過ごす《+away+名》
A200385,dress,v,〈他〉に服を着せる,～を飾り付ける,〈髪〉を整える,〈自〉服を着る,市場用・食卓用に)〈肉・鳥〉を整える
A200386,dressed,adj,着飾った,装飾された,,,
A200387,drill,n,〈C〉きり,〈U〉〈C〉反復練習,(事態に処するための)訓練,,
A200388,drive,v,自動車などの)運転,原動力,意欲,《心理学》衝動,
A200389,driver's license,n,運転免許証(driving license),,,,
A200390,drop,n,《～の》しずく 《of ～》,〈C〉(液体・事物の)少量,,,
A200391,drug,n,〈C〉薬,麻薬,,,
A200392,drugstore,n,薬局,ドラッグストア,,,
A200393,dry,v,～を乾かす《up》,《手ぬぐい・ハンカチなどで》〈手・足など〉をぬぐう,(保存のために)〈食物〉を乾燥させる,乾く,
A200394,duck,n,〈C〉アヒル,〈C〉雌のカモ,〈U〉(食用にする)カモ,〈C〉《おもに英話》かわいい人,
A200395,during,prep,(ある期間)の間ずっと,しばらく続く時間・期間)の間[のある間]に,,,
A200396,dust,n,〈U〉ちり,《a ~》土煙,〈U〉粉末,《the ~》《文》遺骨,〈U〉(死後の)土
A200397,early,adj,(時間・時期が)早い,昔の,普通より,近い将来の,
A200398,earn,v,〈他〉(働いて)〈金など〉をかせぐ,(努力して)〈信用・名声など〉を得る,貯金などが)〈利益〉を生じる,,
A200399,earring,n,イヤリング,耳飾り,,,
A200400,earth,n,《the》地球,〈U〉(天),〈U〉土([soil]),《the~》世界,全世界の人々,〈C〉土類(金属酸化物)
A200401,earthquake,n,地震,,,,
A200402,easily,adv,簡単に,容易に,易々と,,
A200403,east,adj,東の,東からの,,,
A200404,east,adv,東に,東方へ,,,
A200405,east,n,《the~》東,(～の)東方,《the East》東洋(the Orient),《the East》《米》東部地方,,
A200406,editor,n,出版物・映画などの)編集者,(新聞などの)主筆,(新聞・雑誌などの各部門の)部長,,,
A200407,education,n,(一般に)教育,身につけた)教育,教育学,,
A200408,educational,adj,教育の,教育的な,,,
A200409,effect,n,〈C〉〈U〉結果,〈C〉〈U〉(～への)効果,〈C〉(色・音・形などの)印象,《複数形で》品物,身の回り品,動産,
A200410,effort,n,〈U〉〈C〉《しばしば複数形で》努力,〈C〉努力の成果,,,
A200411,either,adv,《疑問文・条件文で》いずれか一方の,《肯定文で》どちらでも,《否定文で》どちらの～も(～ない),,
A200412,elderly,adj,年配の,《the ~》年配の人たち,,,
A200413,electric,adj,《名詞の前にのみ用いて》電気の,電気が引き起こす,《名詞の前にのみ用いて》電気で動く,興奮させる,,
A200414,elephant,n,ゾウ,(共和党の象徴としての)象,,,
A200415,elevator,n,《米》エレベーター,(揚げ下ろしの設備のある)穀物倉庫,飛行機の)昇降舵(だ),,
A200416,elsewhere,adv,どこかよそに,ほかの所で(somewhere else),,,
A200417,e-mail,v,〈人･団体〉に電子メールを送る,電子メールで送る,,,
A200418,embarrassing,adj,(人を)まごつかせる,困惑させる,きまり悪がらせる,,
A200419,emergency,n,非常の場合,緊急の場合,,,
A200420,empty,adj,からの,空虚な,《話》腹ぺこの,〈容器など〉を空にする,容器などから)〈中身〉を出して空にする《+名+out of+名》,(～に)〈中身〉を全部出す《+名+into(onto)+名》
A200421,encourage,v,勇気づける,励ます,奨励する,,
A200422,end,v,〈他〉を終わらせる,〈自〉終わる,,,
A200423,endangered,adj,危険にさらされた,(動・植物が)絶滅寸前の,,,
A200424,ending,n,終り,(文の)語尾,,,
A200425,energetic,adj,精力的な,元気旺盛な,,,
A200426,enormous,adj,巨大な,ばく大な,,,
A200427,enough,adv,十分に,すっかり,,,
A200428,enough,det,不足のない,《間投詞的に》もうたくさんだ,,,
A200429,enough,pron,十分な量,,,,
A200430,enter,v,～に入る,～に入り込む([penetrate]),～の一員となる,《～に》〈人〉を入学させる,《～に》～を記入する《in
A200431,entertainment,n,〈U〉娯楽,〈C〉催し物,〈U〉客呼び,,
A200432,entrance,n,〈C〉《建物・場所などへの》入り口 《to ～》,〈U〉〈C〉《～へ》入ること,,〈U〉《新しい生活・職務などに》つくこと《on》,,《～へ》入る権利(資格)《to》,
A200433,envelope,n,封筒,包むもの,,,
A200434,envy,n,〈U〉(～に対する)ねたみ,〈C〉(～の)羨望の的,,,
A200435,episode,n,挿話的なでき事(人生の特殊な経験など),(小説・劇などの中の本筋と直接関係のない)挿話的な事件,,,
A200436,error,n,〈C〉誤り,〈U〉思い違い,〈U〉〈C〉過ち,〈U〉(計数の)誤差,〈C〉(野球で)エラー
A200437,escalator,n,エスカレーター[もと商標名],,,,
A200438,escape,n,《Aから》逃げ出すこと,C】《Aから》逃げる手段,,,
A200439,especially,adv,特に,きわだって,いつもより,,
A200440,essay,n,(ある論題・問題に関する)小論,《文》試み[ること],～を試みる,～しようとする《+to do》,,
A200441,establish,v,を設立する,を安定させる,を制定する,を確立する,を証明する
A200442,euro,n,ユーロ,ユーロ債,,,
A200443,even,adv,でさえ,比較級を強調して)さらに,,,
A200444,ever,adv,《疑問文・否定文,《条件節,《疑問詞を強調して》《話》いったいぜんたい,《肯定文に用いて》いつも,
A200445,evidence,n,証拠,印,,,
A200446,exactly,adv,正確に,まさしく,《否定文で》正確なところ,《返事で》《yesの代わりに》全くそうです,《not ~の形で否定して》必ずしもそうではない
A200447,exam,n,〈C〉試験 ,医師の)検査,,,
A200448,except,conj,～を除いて,のほかは,,,
A200449,except,prep,～を除いて,のほかは,,,
A200450,exchange,n,〈U〉〈C〉《～との》取り替え《for ～》,《～と》交換すること《with ～》,,,
A200451,exercise,n,〈U〉(身体の)運動,,〈C〉《～の》練習 《in》,〈U〉〈C〉《the ~》《～を》働かせること,,
A200452,exhibition,n,〈U〉《an~》(感情などを)表すこと,〈C〉(～の)展覧会,〈C〉《英》奨学金,,
A200453,exist,v,存在する,生在する,生じる,,
A200454,expect,v,〈他〉を予期する,(当然のこととして)～を要求する,〈物・事〉を期待する,,
A200455,experience,n,〈U〉《～の》経験,〈C〉経験したこと,,,
A200456,expert,n,〈C〉《～の》専門家,,熟練者《at》,in,on ～》,
A200457,explain,v,〈他〉～を説明する,《～を》説明する《on ～》,,,
A200458,explanation,n,〈U〉〈C〉(～の)説明,〈C〉(～の)説明(弁明)となる事(物)《+of(for)+名》,,,
A200459,explore,v,〈他〉を探検する,を詳しく調べる〈自〉探検する,,,
A200460,express,n,〈U〉(手紙・荷物などの)至急便,〈C〉(列車・バスなどの)急行,,,
A200461,expression,n,〈U〉〈C〉《思想・意見・考えなどを》言葉で表すこと,〈C〉《考え・気持ちなどの》あらわれ,《考え・気持ちなどを表す》顔つき,
A200462,extra,adj,余分の,臨時の,,,
A200463,extra,adv,余分に,特別に,,,
A200464,extremely,adv,極めて,極端に,非常に過度に,,
A200465,face,v,〈他〉に面する,《～に》を向ける《toward ～》,に直面する,《～で》に上塗りする《with ～》〈自〉《～に》面する,
A200466,fact,n,〈C〉事実,〈U〉真相,《the~》(法律用語で)犯行,,
A200467,fail,v,失敗する,《~ to do》～し損なう,衰える,(いざというときに)〈人〉の役にたたない,〈学科・試験など〉に落第する
A200468,fairly,adv,公平に,かなり,全く,,
A200469,fall,v,落下する,,〈人・物が〉倒れる《down》,〈程度・数量・値段などが〉《～まで》下がる《to ～》,なる,
A200470,familiar,adj,よく知られている,《be ~》よく知っている,親しい,,
A200471,fancy,adj,[形容詞] 高級な,派手な,装飾的な,[名詞] 空想,思いつき
A200472,fantastic,adj,異様な,想像上の,《話》とてもすばらしい,,
A200473,far,adv,《距離》遠くに,《時間》ずっと後まで(に),,《程度》《形容詞・副詞[句]》,,
A200474,fare,n,〈C〉(乗り物の)料金,料金を払って乗る乗客,〈U〉食物,,
A200475,fascinating,adj,魅惑的な,うっとりさせる,,,
A200476,fashion,n,〈U〉流行,やり方,様式〈C〉流行しているもの,社交界,
A200477,fast-food,n,ファストフード、(食物が)用意に手間のかからない,立ち食い(持ち帰り)用の,,,
A200478,fault,n,〈C〉欠点,誤り,〈U〉(過失の)責任,,
A200479,favor,n,〈C〉親切な行為,〈U〉好意,偏愛,,
A200480,fear,n,〈C〉〈U〉恐れ,〈C〉〈U〉不安,〈U〉(神に対する)おそれ,,
A200481,feather,n,(1枚の)羽,羽毛のように軽い(弱い),～‘に'羽毛を付ける,～‘に'羽飾りを付ける,(ボートをこぐとき)〈オール〉を水平に返す,
A200482,feature,n,〈C〉特徴,容貌,呼びもの、<V>出演させる,,
A200483,fee,n,〈C〉料金,報酬,手数料《for》〈U〉領地,,
A200484,feel,n,(物のもつ)感触,感じ,《～に対する》(生まれつきの)感知力,《～に》触ること《of ～》,
A200485,female,adj,(動植物について)雌の,特に性を区別して)女の,(ねじ・差し込みなど)雌の,,
A200486,fence,n,フェンス,囲い,,,
A200487,few,det,《aをつけて肯定的に》少しはある,《aをつけないで否定的に》ほとんどない,,,
A200488,fiction,n,〈C〉〈U〉作り話,〈U〉(文学様式の)小説,,,
A200489,fighter,n,戦う人,プロボクサー,(またfighter plane)戦闘機,,
A200490,figure,n,〈C〉数字,姿,《修飾語句を伴って》～の人,図,
A200491,figure,v,〈他〉を計算する,を考える,を図形に表す,〈自〉現れる,計算する
A200492,film,n,〈C〉(～の)薄皮,〈U〉〈C〉(写真の)フイルム,〈C〉《おもに英》映画,《the films》《集合的に》映画,,
A200493,final,adj,最後の,最終的な,決定的な,,
A200494,final,n,〈C〉決勝戦,最終試験,最終版,,
A200495,finally,adv,最後に([at the end]),最終的に,ついに,,
A200496,first name,n,ファーストネーム,米国ではChristian nameという代わりにfirst nameのほうを好んで用いる,,,
A200497,fisherman,n,漁夫,楽しみとして)釣りをする人,釣り人(びと),,,
A200498,fit,adj,適した,ぴったりの,,,
A200499,fix,n,《話》苦境,(船舶・航空機の)位置の決定,《俗》麻薬の注射する,注射する麻薬[の量],,
A200500,flea,n,ノミ,,,,
A200501,flight,n,〈U〉〈C〉《～からの》逃走,退避,脱出《from ～》,,
A200502,float,n,浮くもの(釣りのうき),パレードなどの)山車(だし),フロート(アイスクリームを浮かせた軽い飲みもの),,
A200503,flood,n,〈C〉洪水,《a~》《～の》はんらん,満潮,,
A200504,flour,n,小表粉,(一般に穀類の)粉末,,,
A200505,fog,n,霧,霧状(の～),(写真のネガの)曇り,～を霧(霧状のもの)でおおう,
A200506,folder,n,紙ばさみ,(印刷した1枚の紙を数ページに折り畳んだ)折り本,折り畳み広告,折り畳む人,(紙などの)折り畳み機,,
A200507,follow,v,～‘の'後について行く,～‘の'後に続く(来る),〈道など〉をたどる,〈規則など〉‘に'従う,〈動きなど〉をじっと見詰める,～を理解する(understand)
A200508,fool,n,馬鹿,道化師,,,
A200509,footballer,n,フットボーラー、サッカー選手、フットボールの選手,,,,
A200510,for,conj,[～というのは]～だから,,,,
A200511,forbid,v,〈人〉‘に'〈物事〉を禁じる,禁示する,,,
A200512,force,n,〈U〉力,暴力,影響力,〈C〉軍隊,
A200513,forest,n,〈C〉〈U〉(広い地域にわたる)森林,〈C〉《通例単数形で》(～の)林《+of+名》,,,
A200514,forever,adv,永久に,常に,,,
A200515,fork,n,(食卓用の)フォーク,くま手,(川・道路などの)分岐点,別れ道,,
A200516,fortunately,adv,運よく,幸いにも,,,
A200517,fortune,n,〈U〉運,〈U〉〈C〉幸運,《F-》運命の女神,〈U〉富(とみ),,
A200518,forward,adv,前方へ,将来へ,,,
A200519,frame,n,〈C〉(建造物・機械などの)骨組み,(戸・窓などの)枠,体格,,
A200520,frank,adj,率直な,隠しだてをしない,,,
A200521,free,adv,自由に,無料で,制約なく,,
A200522,freedom,n,〈U〉〈C〉自由,〈U〉〈C〉(束縛・義務・不安などからの)解放,〈U〉自由自在,《the~》(市民権・会員権などの)権利享有権(権物などへの)出入りの自由,
A200523,freeze,v,凍る,冷凍される,《itを主語にして》凍るほど寒い,《it・場所を主語にして》氷が張る,〈体が〉凍える,(恐怖・シヨックなどで)〈体などが〉こわばる,霜などで)〈植物が〉枯れる
A200524,fresh,adj,新鮮な,はつらつとした,(印象・色などが)鮮やかな,,
A200525,fridge,n,おもに家庭用の)冷蔵庫(refrigerator),,,,
A200526,fried,adj,fryの過去・過去分詞,油で焼いた(揚げた),,,
A200527,friendship,n,〈U〉友情,〈C〉交友,,,
A200528,frighten,v,(突然)～をひどく驚かせる,ひどく怖がる,,,
A200529,frightened,adj,おびえた、ぎょっとした、(～に)怖がって、どきどきした,,,,
A200530,frightening,adj,ぎょっとさせる,恐ろしい,,,
A200531,front,n,《the~》(物の)前面,《the~》(本などの)最初の部分,〈U〉《しばしばa~》(物事に対する)態度,〈C〉(共通目的のための)共同戦線,〈C〉(街路・川・湖に面した)土地,《英》(海岸の)遊歩道
A200532,fry,n,〈C〉幼魚,〈C〉(野外で行う)揚げ物の会食,,,
A200533,fully,adv,十分に,まるまる,,,
A200534,function,v,〈機械などが〉機能を果たす,《～の》役目をする,,,
A200535,furniture,n,特にテーブル・いす・ベッドなどの動かせる)家具・(集合的)家具 (a piece of ～ 家具一点,備品,調度.,,
A200536,further,adj,もっと遠い,もっと進んだ,,,
A200537,gallery,n,回廊,(広間などの上部に突き出た)さじき,《the ~》《集合的に》天井さじきの見物人,画廊,《集合的に》(ゴルフ試合などの)見物人,(国会などの)傍聴人
A200538,garage,n,(自動車の)車庫,自動車修理場,,,
A200539,garlic,n,ニンニク,,,,
A200540,gas,n,〈U〉〈C〉気体,〈U〉(灯用・燃料用)ガス,〈U〉《米話》=gasoline,〈U〉(麻酔用の)亜酸化窒素,〈U〉《話》むだ話
A200541,gate,n,(～への)門,ダム・運河などの)水門,(競技場・劇場などの)[有料]入場者数,またgate money)総入場料,
A200542,gather,v,〈他〉を集める,〈自〉集める,,,
A200543,gender,n,(名詞・代名詞の)性,,,,
A200544,generation,n,〈C〉《the ~》《集合的に》《単数扱い》同時代の人人,〈C〉〈U〉(家の)一代,〈C〉世代(ある代の出生から次の代の出生までの期間),〈U〉(電気などの)発生,
A200545,gentle,adj,(態度・性質・口調などが)優しい,天候・動作などが)穏やかな,(動物などが)おとなしい,傾斜などが)なだらかな,《古》生まれ(家柄)のよい
A200546,given,adj,giveの過去分詞,定められた,《補語にのみ用いて》(～)する癖がある,(公文書で何月何日に)作成された,～と仮定すると
A200547,globe,n,〈C〉球,《the ~》地球(the earth),〈C〉地球儀,〈C〉球形のガラス器(ガラス鉢・ランプのほや・金魚鉢など),
A200548,glove,n,(五指の分かれている)手袋,野球の)グローブ,(ボクシング用の)グラブ,～‘に'手袋をはめる,(野球で)〈ボール〉をグローブで捕る,
A200549,gold,n,金(きん,富,黄金色,,
A200550,golden,adj,金の,金色の,(金のように)貴重な,,
A200551,golf,n,ゴルフ,ゴルフをする,,,
A200552,good-looking,adj,(人が)器量のよい,美しい,,,
A200553,government,n,〈C〉政府,〈U〉政体,《～の》統治 《of ～》,,
A200554,grace,n,〈U〉(形・動作などの)優雅さ,《～する》思いやり,,,
A200555,gradually,adv,徐々に,だんだんに,,,
A200556,graduate,v,(～を)卒業する《from+名》,～から～に)除々に変わる《+from+名+into(to)+名》,《文》《おもに米》〈学校が〉～を卒業させる,～を段階に分ける,〈計器など〉‘に'目盛りをつける
A200557,gram,n,グラム(重量の単位),《略》g.,,,
A200558,grandchild,n,孫,,,,
A200559,granddad,n,祖父,(一般に)ご老人,,,
A200560,granddaughter,n,孫娘,,,,
A200561,grandson,n,孫息子,,,,
A200562,granny,n,おばあちゃん,老婆,,,
A200563,grateful,adj,感謝している,感謝を表す,快い,,
A200564,greatly,adv,大いに,非常に,,,
A200565,greedy,adj,どん欲な,食い意地の張った,,,
A200566,green,n,〈U〉緑色,緑色の服[地],〈C〉緑色の絵の具,〈C〉草地,〈C〉《複数形で》《米》装飾用の緑葉(緑枝),野菜,〈C〉(ゴルフの)グリーン(芝を短く刈ったパット区域,
A200567,grilled,adj,焼けた,グリルされた,,,
A200568,grocery,n,〈C〉食料品,雑貨店,《複数形で》食料,〈U〉食料品販売店,
A200569,guard,n,〈C〉見張り,《英》(列車・電車の)車掌,〈U〉《～を》警戒すること《against ～》,,
A200570,guidebook,n,案内書,旅行案内,,,
A200571,gun,n,銃,銃に似た)吹き付け(注入)器具,(合図・儀礼としての)銃砲の発射,礼砲,,
A200572,half,det,半分の,不十分な,,,
A200573,half,pron,半分,,,,
A200574,half-price,adj,半額の,,,,
A200575,half-price,adv,半額,,,,
A200576,ham,n,〈U〉〈C〉(豚肉の)ハム,〈C〉(動物),〈C〉《しばしば複数形で》(豚肉の)しりとももを合わせた部分,〈C〉アマチュア無線家(radio ham),〈C〉(大げさに演じる)へぼ役者
A200577,hand,v,《～に》〈物〉を手渡す,《物を》〈人〉に渡す《~ 人 + 物》,《副詞[句]を伴って》〈人〉に手を貸す,,
A200578,handbag,n,(婦人用)ハンドバッグ,小型スーツケース,,,
A200579,handicapped,adj,身体(精神)に障害のある,身体(精神)障害者,,,
A200580,handle,n,〈C〉取っ手,ハンドル,,,
A200581,happily,adv,幸福に,愉快に,幸いにも,,,
A200582,happiness,n,幸福,(表現・用語・翻訳などの)巧妙,,,
A200583,hardly,adv,ほとんど～ない,おそらく～ない,《遠回しに》少しも(全く)～ない,,
A200584,harm,v,〈他〉を傷つける,に悪影響を与える,,,
A200585,harmful,adj,有害な,,,,
A200586,harmony,n,〈U〉(色など)調和,(意見などの)一致,音楽ど)和声(音),,,
A200587,harvest,n,〈C〉(穀物・果物などの)収穫,〈C〉収穫期,〈C〉収穫物,収穫高(量),《a~,〈作物〉を取り入れる
A200588,hate,v,～を憎む,《話》～をいやだと思う,,,
A200589,head,v,～の先頭に立つ,,《～の方へ》～を向ける《for》,(サッカーで)〈ボール〉を頭で受ける,,《～に向かって》進む《for》,
A200590,headphone,n,ヘッドフォン(電話・ラジオなどの耳に当てる受信器),,,,
A200591,headteacher,n,教頭、校長,,,,
A200592,heat,n,〈U〉熱さ,熱度,暖房装置,熱心,
A200593,heating,n,加熱,暖房[装置],,,
A200594,heavily,adv,重く,激しく,,,
A200595,help,n,〈U〉助け,救済手段,,,
A200596,helpful,adj,助けになる,役立つ,親切である,,
A200597,hero,n,(偉業・勇敢な行為などで名を知られた)英雄,詩・小説・映画などの)主人公,《米話》=hero sandwich,,
A200598,herself,pron,《強意用法》,《[代]名詞と同格に用いて》彼女自身,《再帰用法》,《動詞・前置詞の目的語として》彼女自身を(に),
A200599,hey,interj,おや,おい,へえ,ちょっと(注意を促したり),喜び・驚き・困惑などの突然わき起こった感情の発声
A200600,high,adv,高く,(価値・程度などが)高く,,,
A200601,high school,n,ハイスクール(小学校卒業後に入学する中等学校),8‐4制では9‐12年級の学校,6‐3‐3制では,6‐2‐4制では7‐8年級のjunior high schoolと,
A200602,highway,n,(特に都市間を結ぶ)幹線道路,《比喩(ひゆ)的に》楽な道,,,
A200603,hike,v,ハイキング(徒歩旅行)する,,～をぐいと引っ張り上げる《+up+名》,〈物価など〉を引き上げる,ハイキング,《米話》(物価などの)引き上げ
A200604,hiking,n,ハイキング,,,,
A200605,himself,pron,《強意用法》,《[代]名詞と同格に用いて》彼自身,《再帰用法》《動詞・前置詞の目的語として》彼自身を(に),,
A200606,hip hop,n,ヒップホップ,,,,
A200607,hit,v,〈人・物〉を打つ,～にぶつかる,,《～に》～をぶつける《against》,《～を》打つ《at ～》,《～に》ぶつかる《against
A200608,hockey,n,《英》[陸上]ホッケー,《米》アイスホッケー,,,
A200609,hold,v,〈他〉(手などに)～を持つ,～を押しとどめる,(ある位置・状態に)～を保つ,容器などが)～を入れている,〈自〉しっかりと付いている
A200610,home,adv,家へ(に),故郷へ(に),本国(母国)へ(に,(ねらった所に)ずぶりと,胸にこたえるほと,,
A200611,honey,n,〈U〉はちみつ,花のみつ,〈U〉(みつのように)甘いもの,心地よいこと,〈C〉《おもに米話》かわいい人,〈C〉《おもに米話》りっぱなもの,はちみつの,(味・色が)はちみつのような
A200612,honor,n,〈U〉(人から受ける)尊敬,(広く世間から受ける)名誉,,,
A200613,horror,n,〈U〉恐怖,《a~》《～の》嫌悪《of ～》,《～の》恐ろしさ《of ～》,〈C〉ゾッとさせるもの,《話》実にひどいもの
A200614,host,n,〈C〉《～の》大群,大勢《of》,,,
A200615,however,adv,しかしながら,どんなに～でも,《話》(いったい)どんなふうに,【接】どのように～しても,
A200616,hug,v,《副詞[句]を伴って》(特に愛情を持って)～を抱き締める,(両腕・ひざなどで)～をぎゅっと締めつける,(船・車・人などが)～‘に'接近して進む,〈考えなど〉‘に'固執する(cling to),(特に愛情の印としての)抱擁,
A200617,human,adj,(動物・神に対して)人間の,人間らしい,,,
A200618,hundred,number,〈C〉(数の)100,《複数形で》何百《もの～》,《米話》100ドル,《英話》100ポンド,【形】100の
A200619,hunter,n,(またhuntsman)ハンター,猟八,(特にキツネ狩りの)猟馬,～の)追求者,(～を)探求する人《+for(after)+名》,,
A200620,hurry,v,急ぐ,〈動作など〉を早める,《副詞[句]を伴って》〈人など〉を急がせる,～へ)～を急いで動かす(送る),
A200621,ID,n,身分証明書、(=identification,identify,,,
A200622,ID card,n,=identity(identification)card,,,,
A200623,ill,adj,《補語にのみ用いて》病気で,《名詞の前にのみ用いて》不十分な,《名詞の前にのみ用いて》不運な,《名詞の前にのみ用いて》(道徳的に)悪い,《名詞の前にのみ用いて》有害な
A200624,illegal,adj,不法の,違法の,,,
A200625,image,n,(鏡に映った)像,心に浮かぶ)像,(絵・彫刻などによる人・動物などの)像,～に)そっくりの人(物)《+of+名》,～の)典型,(～の)化身《+of+名》
A200626,imagination,n,〈U〉〈C〉想像,〈U〉《話》想像の産物,〈U〉創作力,,
A200627,impact,n,〈U〉〈C〉(～の～に対する)衝突,〈C〉(～の～に対する)影響(,influence)影響力《+of+名+on(upon》,他動,〔～に〕影響を与える［及ぼす］,〔～を〕詰め込む
A200628,impatient,adj,我慢しきれない,《補語にのみ用いて》待ちかねて,イライラした,,
A200629,importance,n,重要性,重要度,価値,,
A200630,importantly,adv,より(最も)重要なことには,もったいぶって,,,
A200631,impossible,adj,不可能な,(人・物事が)我慢ならない,ほんとうとは思えない,,
A200632,impress,v,〈他〉《～で》～を感銘させる,を銘記させる,《～に》をつける,印などを)～につける《with》,
A200633,improve,v,〈他〉～をもっと良くする,(時間・機会など)を利用する,〈自〉《～の点で》よくなる,,
A200634,in,adv,中へ(に),在宅して,(乗り物などが)到着して,出回って,
A200635,inch,n,インチ(尺度の単位で1),12foot,わずかな距離,《まれ》《複数形で》身長,
A200636,include,v,〈他〉を含む,《～の中に》～を入れる,,,
A200637,increase,v,増える,(～に)～を増やす《+名+to+名》,,,
A200638,indeed,adv,《文全体または前の語を強調して》実に,《前に言ったことを確認あるいは強調して》実は,《譲歩を表して》なるほど,《話》まさか,
A200639,independence,n,(～からの)独立,自立,独立心《+of(from)+名》,,
A200640,indicate,v,～を指し示す,～を簡単に述べる,,,
A200641,indoor,adj,室内の,屋内の,,,
A200642,inexpensive,adj,安い,費用のかからない,,,
A200643,influence,n,影響,,,,
