id,word,expectedPos,answer1,answer2,answer3,answer4,answer5
B200611,dense,adj,密度の濃い,《話》頭の鈍い,,,
B200612,densely,adv,密集して,,,,
B200613,dental,adj,歯の,(音声が)歯音の,歯音(など),,
B200614,dependable,adj,信頼できる,頼みになる,,,
B200615,deposit,v,〈貴重品など〉を預ける,〈金〉を預金する,,,
B200616,deputy,n,〈C〉代理人,(フランスなどの)代議士,《米》郡保安官代理,,
B200617,descend,v,(高い所から低い所へ)下る,(古い時代から新しい時代へ)伝わる,身を落とす,(人などが)～を下る,
B200618,descriptive,adj,記述的な,《～を》記述している《of ～》,詳しく述べられた,,
B200619,designer,adj,有名デザイナー製作の,《話》はやりの,,,
B200620,desirable,adj,望ましい,魅力たっぷりの,,,
B200621,desire,v,～を切望する,～‘に'性的欲望を感じる,,,
B200622,desktop,n,〈U〉〈C〉デスクトップ,机の表面,,,
B200623,desolation,n,〈U〉荒廃させること,〈U〉悲しみ,〈C〉荒れた(もの寂しい)場所,,
B200624,desperately,adv,必死に,是が非でも,喉から手が出るほど.やけくそになって.やぶれかぶれに,,
B200625,desperation,n,絶望状態,自暴自棄,,,
B200626,despise,v,《～のことで》～を軽蔑する,を蔑む《for ～》,,,
B200627,destiny,n,運命,使命,,,
B200628,detach,v,〈他〉を引き離す,派遣する,〈自〉離れる,,
B200629,detachment,n,〈U〉《～から～を》分離すること,超然としていること,私心(偏見)のないこと,〈C〉(特別の任務を帯びた)分遣隊,
B200630,detailed,adj,詳細にわたる,細部にまで注意した,,,
B200631,detect,v,(物事の存在)を感知する,(人)の正体を見破る,(電波)を復調する,,
B200632,determined,adj,《～することを》断固として決意した,決心した《to do》,,,
B200633,determiner,n,決定詞(辞),限定詞(辞)([a],[the],[your],[this]
B200634,developing,adj,発達中の,(国家・地域が)発展途上の,,,
B200635,devil,n,悪魔,(悪魔のような)悪人,精力家,やつ(fellow),《俗》《強意語として》
B200636,devote,v,〈生涯・労力・時間など〉をささげる,あてる:《devote+名+to+名(doing)～に～をささげる》,,,
B200637,devoted,adj,献身的な,(神に)ささげられた,,,
B200638,diarrhea,n,下痢,,,,
B200639,dictator,n,独裁者,口述者,,,
B200640,digest,n,〈食物〉を消化する,～をこなして自分のものとする,～を系統的に整理する,〈食物が〉消化される,
B200641,dignify,v,〈他〉《～で》～に威厳を添える,《～で》～にもったいをつける《with ～》,,,
B200642,dignity,n,〈U〉尊厳 ,品位,〈U〉〈C〉高位,〈C〉《古》高位の人,
B200643,dilemma,n,板ばさみ,(論理学で)両刀論法,,,
B200644,dim,adj,薄暗い,はっきり見えない(聞こえない),(考え・記憶などが)はっきりしない,(色などが)くすんだ,批判的な
B200645,dime,n,ダイム(米国およびカナダの10セント銀貨),,,,
B200646,dimension,n,〈C〉(長さ・幅・厚さなどの)寸法,《通例複数形で》大きさ,広がり,(数学で)次元,
B200647,dip,v,〈他〉をちょっと浸す,さっとつける《in》,くみ出す〈自〉沈む,下に傾く,
B200648,diphtheria,n,ジフテリア(呼吸困難を起こすのどの病気),,,,
B200649,diploma,n,〈C〉(大学・専門学校などの)卒業証書,(一般に)免許状,《複数形で》古文書,,
B200650,diplomat,n,〈C〉外交官,外交家,,,
B200651,disappearance,n,消失,〈U〉〈C〉失踪(しっそう),,,
B200652,disapproval,n,不賛成,非難(censure),,,
B200653,disapprove,v,～を好ましくないと思う,(～に)賛成しない,,,
B200654,discharge,n,〈U〉荷下ろし,遂行,返済,〈C〉放出,
B200655,disciple,n,(特に信仰上の)弟子,《しばしばD-》使徒(キリストの12使徒のひとり),,,
B200656,discipline,n,〈U〉(組織的な)訓練,(訓練による)規律正しさ,〈C〉学科,,
B200657,disconnect,v,〈二者〉‘の'関係を絶つ,〈電話・電源など〉を切る,(～から)～を分離する《+名+from+名》,,
B200658,discredit,v,信用を失わせる,名誉を傷つける,,,
B200659,discriminate,v,〈自〉《～に対して》差別待遇する 《against ～》,《～間の》差異を見分ける《between ～》〈他〉AとBを見分ける《A from B》,区別する，弁別する,,
B200660,disgrace,n,〈U〉不名誉,《a disgrace》(～にとって)恥となるもの(こと),〈U〉(～に)人気のないこと,,
B200661,disguise,n,〈U〉変装,,,,
B200662,disguise,v,〈他〉《～に》～を変装させる 《as ～》,《～だと》～を見せかける 《as ～》,,,
B200663,dishonesty,n,不正直,〈C〉不正な行為,〈U〉不正,,
B200664,disillusion,v,〈人〉‘に'迷いを覚まさせる,～を幻滅させる,正気に返らせる,#NAME?,,,
B200665,dismiss,v,～を去らせる,《文》《～から》〈人〉を解雇する《from ～》,《心から》～を追い払う《from ～》,〈訴え・上訴など〉を却下する,
B200666,disorder,n,〈U〉無秩序,《しばしば複数形で》(社会的・政治的な)粉争,〈C〉〈C〉(肉体的・精神的な)不調,,
B200667,disorderly,adj,秩序のない,(群衆などが)乱暴な,風紀を乱す,,,
B200668,disorganized,adj,組織化されていない,支離滅裂な,,,
B200669,dispensable,adj,なくても済む,必ずしも必要ではない,,,
B200670,displace,v,〈他〉にとって代わる,《Aから》を強制的に退去させる,の排水量を持つ,,
B200671,displeasure,n,不満,不きげん,腹立たしさ,,
B200672,disposal,n,配置,(事件・業務などの)処置,(物の)譲渡,売却,,
B200673,disposition,n,(〈U〉〈C〉人の)気質,〈C〉(～する)傾向,〈U〉配置,〈U〉(物事の最終的な)処理
B200674,dispute,n,論争,紛争,,,
B200675,disqualify,v,〈人〉を不適格(無資格)にする,,,,
B200676,disregard,n,(～に対する)無関心,無視《+of(for)+名》,,,
B200677,disrupt,v,～を混乱させる,(一時的に)～を中断させる,,,
B200678,dissatisfaction,n,(～に対する)不満,(～という)不平《+that節》,,,
B200679,dissatisfied,adj,不満な、満足のいかない、期待外れの,,,,
B200680,dissident,n,異議を唱える人,反体制派の人,,,
B200681,distinguished,adj,目立った,抜群の,優秀な,,
B200682,distortion,n,〈C〉(話・真実・事実などを)ゆがめること,(形の)ゆがみ,〈C〉ゆがんだ(ねじれた)もの,(光の)ひずみ,
B200683,distract,v,～から)〈人〉‘の'注意(気持ち),《しばしば受動態で》〈人〉‘の'心を乱す,,,
B200684,distraction,n,〈U〉気を散らすこと,狂気,〈C〉気を散らすもの,,
B200685,distressing,adj,=[distressful],,,,
B200686,distributor,n,分配する人(物),販売会社,(エンジンの)配電器,,
B200687,diversion,n,〈U〉(ある進路・目的・用途などから)そらせること《+from+名》,〈C〉気晴らし,〈U〉注意をそらすこと,〈C〉注意をそらすもの,,
B200688,divert,v,〈他〉?を迂回させる,BからA)をそらす《A from B》,を楽しませる,,
B200689,divided,adj,分けられた,,,,
B200690,division,n,〈U〉分けること,〈C〉(分割された)部分,〈U〉(意見・感情の相違による)分裂,〈U〉割り算,〈C〉仕切り,境界線
B200691,divorce,n,〈U〉〈C〉離婚,,,,
B200692,divorce,v,〈他〉と離婚する,を離婚させる,《～から》を分離する 《from ～》,,
B200693,DNA,n,deoxyribonucleic acidディオキシリボ核酸,,,,
B200694,dock,n,〈U〉〈C〉波止場,造船,,,
B200695,domestic,adj,家庭の,国内の,,,
B200696,dominate,v,～を支配する,～‘で'優位を占める,～を見下ろす位置にある,～‘の'上にそびえ立つ,(～を)支配する,《副詞[句]を伴って》優勢である
B200697,donate,v,(～に)～を寄贈する,～に)寄贈(寄付)する《+to+名》,,,
B200698,donation,n,寄贈,寄付金,,,
B200699,donkey,n,(家畜化された)ロバ,ばか者,,,
B200700,doom,n,〈U〉(通例悪い)運命,破滅,,,
B200701,doorkeeper,n,門衛,守衛,,,
B200702,doorway,n,(家・部屋の)戸口,出入り口,,,
B200703,dorm,n,=[dormitory] ((学校などの)寄宿舎,寮.,,,
B200704,dormitory,n,《米》(大学などの)寄宿舎,共同寝室,,,
B200705,dose,n,〈C〉(おもに飲み薬1回分の)服用量,(痛いこと・いやなことの)1回分,,,
B200706,double,n,〈U〉2倍[の数量・価額など],〈C〉2倍のもの,〈C〉よく似た人(物),〈C〉(映画の)代役,《複数形》《単数扱い》(テニスなどの)ダブルス
B200707,double,v,～を2倍にする,,,,
B200708,doubly,adv,2倍に,2倍だけ,二重に,二様に,
B200709,doubt,v,〈他〉を疑う,〈自〉疑う,,,
B200710,doubtful,adj,(事が)疑わしい,(人が)疑っている,いかがわしい,,
B200711,dove,n,ハト(pigeonのうち比較的小さいもの,平和の象徴とされる),《おもに米》(平和的な態度をとる)ハト派の人(政治家,,,
B200712,down,adj,下りの,,,,
B200713,downfall,n,(富・名声・地位などの)急落,破滅(没落)の原因,降雨,,
B200714,download,n,〈U〉〈C〉ダウンロード,,,,
B200715,downsize,v,〈他〉を小型化する,を削減する〈自〉小型化する,人員を削減する,,
B200716,dowry,n,(花嫁の)持参金,,,,
B200717,draft,n,〈C〉下絵,〈C〉為替(かわせ)手形,〈C〉(特に部屋などの)すきま風,〈C〉(ストーブ・煙突の)通気,〈U〉(車などを)引くこと
B200718,drain,n,〈C〉排水設備,〈C〉(～を)消耗(枯渇)させるもの《+on+名》,〈U〉《時にa~》(富・力などの)消耗,,
B200719,drain,v,液体を)～‘から'排出する《+名+of+名》,(～から)〈液体〉を排出する《+名+from+名》,～を消耗させる,〈酒など〉を飲み干す,〈土地〉を干上がらせる,〈土地などが〉水はけがよい,(液体を)排出する《+of+名》
B200720,dramatically,adv,劇的に,非常に効果的に,,,
B200721,drapery,n,〈U〉〈C〉(優美なひだのよった)垂れ布,〈U〉優美なひだ,〈U〉《英》=dry goods,〈U〉《米》(厚地の)カーテン,
B200722,dread,v,〈他〉～を非常にこわがる,を心配する,をいやがる,,
B200723,dreadful,adj,恐ろしい,実に不快な,《話》ひどい,,
B200724,dreamy,adj,夢のような,(人が)夢見るような,夢を誘う,《俗》すばらしい,
B200725,drinkable,adj,飲める,飲用に適した,,,
B200726,droop,n,～の)うなだれている状態(様子)《+of+名》,,,,
B200727,dropout,n,(世間一般とは別の生き方を求める)脱落者,中途退学者,(ラグビーで)ドロップアウト,,
B200728,drought,n,〈U〉〈C〉干ばつ,日照り続き,,,
B200729,duel,n,決闘,(2者・2集団などの間の)闘争,決闘する,～‘と'決闘する,
B200730,dumb,adj,物の言えない,口をつぐんでいる,《名詞的にthe~》口のきけない人々,《話》頭の悪い,
B200731,duplicate,n,〈C〉写し,複製,,,
B200732,duplication,n,〈U〉複製(複写)すること,〈C〉複製した物,,,
B200733,dwarf,n,(童話の)こびと,(人間の)こびと,普通よりずっと小さい動物(植物),(対照的に)～を小さく見せる,〈植物など〉‘の'自然な成長を妨げる
B200734,dye,n,(髪・布などの)染料,染め色,,,
B200735,dynamic,adj,動力の,人・思想などが)精力的な,,,
B200736,eagerly,adv,しきりに,熱心に,,,
B200737,eagle,n,ワシ,ワシ印,ワシ印の旗,(ゴルフで)標準より二つ少ない打数,,
B200738,earnings,n,収入,(会社などの)利益,,,
B200739,ease,n,〈U〉(精神的な)気楽さ,容易さ,,,
B200740,ease,v,〈他〉〈心・体〉を楽にする,〈人〉を安心させる,,,
B200741,eastward,adv,東へ,東(東方)の(に向かう,,,
B200742,ecologically,adv,生態学的に,生態学上は,,,
B200743,ecologist,n,生態学者,,,,
B200744,economical,adj,経済的な,節約する,,,
B200745,economist,n,経済学者,,,,
B200746,ecstatic,adj,有頂天の,(～に)夢中で《+at+名》,,,
B200747,edit,n,〈C〉編集,社説,,,
B200748,edit,v,〈他〉を編集する,〈原稿など〉を校訂する,《～から》〈文章など〉を削除する《out of ～》,,
B200749,editorial,n,〈C〉社説,論説,,,
B200750,educated,adj,教育(教養)のある,知識(経験)に基づいた,,,
B200751,educator,n,教育者,教育学者,,,
B200752,effectively,adv,効果的に,有効に,事実上,,
B200753,effectiveness,n,〈U〉有効性,,,,
B200754,elect,v,〈他〉(投票で)〈議長・議員など〉を選ぶ,を選挙する,,,
B200755,elective,adj,選挙で選ばれた,選択の(=optional),選択科目,,
B200756,electrician,n,電気技師,電気工,,,
B200757,electronically,adv,電子的に,電子工学的に,電子装置を用いて,,
B200758,electronics,n,電子工学,,,,
B200759,elegance,n,優美,上品,気品,,
B200760,elegant,adj,(人・服装・デザインなどが)優雅な,みごとな,,,
B200761,elegantly,adv,優雅に,,,,
B200762,elemental,adj,自然の力による,(感情などが)自然の,基本的成分の,《古》四大(element)の,
B200763,eligible,adj,ふさわしい,適格である,資格がある,,
B200764,elite,n,《the ~》《複数扱い》えり扱きの人々,〈U〉エリート活字,,,
B200765,eloquence,n,雄弁,(優れた)演説法,,,
B200766,eloquent,adj,人が)雄弁な,(演説が)強く訴える,目などが)表情豊かな,(～を)如実に物語る《+of+名》,,,
B200767,embassy,n,〈C〉大使館,大使館員,使節団,〈U〉大使の職,
B200768,embrace,n,抱きしめる、受け入れる,,,,
B200769,emergence,n,出現,,,,
B200770,emphatically,adv,断固として,目立って,強調して,,,
B200771,employ,v,《しばしば受動態で》(～として)〈人〉を雇う(hire)《+名+as+名》,《文》(～として)〈物・能力など〉を使う(use)《+名+as+名》,《文》(～に)〈時間・精力など〉を費やす,(～の)雇用《+of+名》,
B200772,employee,n,雇われる人,従業員,,,
B200773,employer,n,雇い主,雇用者,,,
B200774,encounter,v,(偶然、思いがけなく)出合う,(問題、危険、反対などに)逢う,(困難、現実などに)直面する,(災難が)降りかかる,
B200775,endeavor,n,(～しようと)努力する,努力(effort),,,
B200776,endlessly,adv,際限なく,とめどなく,延々と,,
B200777,endorse,v,〈小切手・手形・証書など〉‘に'裏書きをする,〈意見・提案など〉を支持する,,,
B200778,endurance,n,忍耐,耐久力,,,
B200779,enduring,adj,がまん強い(patient),不朽の,,,
B200780,energy,n,〈U〉(一般的な力としての)精力,(個人の)精力,エネルギー,,
B200781,enforce,v,〈他〉〈法律など〉を実施する,,《～に》～を強要する《on》,,,
B200782,engagement,n,〈C〉《～との》約束,《～の》約束,婚約,,
B200783,engulf,v,～を飲む込む,《通例受動態で》(～に)～を飲込み《+名+in+名》、～を巻き込む,,,
B200784,enhance,v,〈他〉～の程度を高める,～の価値を高める,～を向上させる,,
B200785,enroll,v,〈人〉‘の'氏名を名簿に記入する,〈人〉を入会させる,〈氏名〉を名簿に記入する,入会する,,
B200786,enterprise,n,企業,,,,
B200787,entertaining,adj,愉快な,おもしろい,楽しい(amusing),,
B200788,enthusiastically,adv,熱狂的に,,,,
B200789,entitle,v,(本など)に表題をつける,(人)に権利を与える,,,
B200790,entrepreneur,n,〈C〉起業家,興行主,,,
B200791,environment,n,環境,《the~》自然環境,,,
B200792,environmentally,adv,環境的に,環境上,,,
B200793,environmentally friendly,adj,環境にやさしい,,,,
B200794,envy,v,～をうらやむ,ねたむ,,,
B200795,equal,n,《～と》同等の人 《of ～》,,,,
B200796,equal,v,～に等しい,,《～の点で》～に匹敵する《in》,,,
B200797,equation,n,等式,方程式,,,
B200798,equip,v,(ある目的のために必要な装備などで)〈人〉‘に'支度させる,(必要な知識・能力などを)〈人〉‘に'身につけさせる:《equip+名〈人〉+with+名+for+名～に備えて～を人に身につけさせる》,,,
B200799,equity,n,〈U〉公平,〈U〉衡平法(公平と正義の点において慣習法(common law)の不備を補う英国の法律),(米国の法律で)抵当差額,〈U〉普通株主権,《英》《複数形で》固定配分のない株式,,
B200800,erect,adj,直立した,まっすぐな(upright),,,
B200801,erupt,v,〈火山灰・間欠泉などが〉噴出する,〈争いなどが〉突然起こる,〈感情が〉爆発する,〈溶岩・熱湯など〉を噴出させる,〈怒りなど〉を爆発させる,
B200802,eruption,n,(病気・災害などの)突発,溶岩・熱湯などの)噴出,(火山の)噴出,(火山の)噴火《+of+名》,(火山・間欠泉などからの)噴出物,,,
B200803,essayist,n,随筆家,,,,
B200804,essentially,adv,本質的に,本来は,《否定構文で》必然的には,,,
B200805,estate,n,〈C〉地所,〈U〉財産,,,
B200806,estimate,n,〈C〉見積もり,評価,,,
B200807,estimated,adj,見積りの,概算の,,,
B200808,eternally,adv,永久に,絶えず,変わることなく,永遠に,いつも
B200809,ethic,n,倫理,#NAME?,,,
B200810,ethnic,adj,(共通の言語・文化・歴史を持つ)民族の,,,,
B200811,evacuate,v,～を明け渡す,から撤退する,《危険な所から安全な所へ》～を避難させる《from ～ to ～》,《文》～をからにする,《文》《～から》〈排出物〉を出す
B200812,evacuation,n,避難,《文》(容器などを)空にすること,《文》排泄(はいせつ),,
B200813,evaluate,v,〈財産・資料・能力〉～を評価する,関数などの)値を求める,,,
B200814,evaluation,n,〈U〉(物・行為などの)評価,(物の)見積り,,,
B200815,everlasting,adj,《文》永久に続く,長い間続く,(時に),永久,《the E-》神(God),
B200816,evidently,adv,明らかに,どうやら,,,
B200817,evil,adj,邪悪な,不吉な,,,
B200818,evil,n,〈U〉悪,〈C〉害悪,,,
B200819,evolution,n,〈U〉(徐々の)発展,〈U〉(生物の)進化,進化論,〈C〉(ダンス・体操などの)旋回[動作],,
B200820,evolve,v,〈他〉を徐々に発展させる,を進化させる,〈自〉徐々に発展する,進化する,
B200821,exactness,n,正確,厳密,,,
B200822,exaggerate,n,誇張,,,,
B200823,exaggeration,n,〈U〉誇張,〈C〉誇張した表現,,,
B200824,exalt,v,(高い地位に)〈人〉を昇進させる,〈人など〉をほめる,,,
B200825,examinee,n,被験者,,,,
B200826,exceed,v,〈～の限度・範囲など〉を越える,(～の点で)～‘に'まさる,～の)度を越える《+in+名(doing)》,(～に)すぐれる,
B200827,excel,v,(～の点で)～‘に'まさる,(～に)ひいでる,,,
B200828,exception,n,〈C〉《～に対する》例外《to ～》,〈U〉《～を》除外すること《of ～》,,,
B200829,exceptional,adj,例外の,非常に優れた,,,
B200830,exceptionally,adv,例外的に,非常に,,,
B200831,excessive,adj,過剰な,過大な,,,
B200832,exclaim,v,(感情が高ぶって)～を叫ぶ,(喜び・驚きなどで)叫ぶ,,,
B200833,exclamation mark,n,感嘆符 =[exclamation point],,,,
B200834,exclude,v,《～から》～を除外する 《from ～》,(可能性・疑いの余地など)を全く許さない,,,
B200835,exclusion,n,(～を～から)除外すること《+of+名+from+名》,,,,
B200836,exclusively,adv,排他的に,全く,,,
B200837,excursion,n,〈C〉(特定の目的をもった団体の)小旅行,特別割引料金の)周遊旅行,出かけること,挑戦,
B200838,execute,v,〈他〉を実行する,,《Bの罪でAの》死刑を執行する《 A for》,as B》,芸術品)を制作する,法律・契約など)を執行する
B200839,execution,n,〈U〉(命令・任務などの)実行,〈U〉〈C〉死刑執行,〈U〉(芸術品の)制作,〈U〉(遺言などの)執行《+of+名》,
B200840,executive,adj,実行の,行政上の,,,
B200841,executive,n,〈C〉行政官,(会社などの)重役,,,
B200842,exhaust,n,〈U〉排気,〈C〉排気管,,,
B200843,exhausting,adj,疲れる,消耗させる,,,
B200844,exhaustion,n,(資源・精力などを)使い果たすこと,極度の疲労,,,
B200845,exhibit,v,〈感情・性質など〉を表す,～を出品する,出品物,《米》展覧会,法律上の)証拠書類(物件)
B200846,exile,n,〈U〉亡命,流刑,〈C〉亡命者,,
B200847,existing,adj,現存する,現在の,,,
B200848,exotic,adj,外来の,異国風の,風変わりな,,
B200849,expansion,n,〈U〉拡大,〈C〉拡大されたもの,〈U〉〈C〉(数字で)展開式,
B200850,expectation,n,〈U〉《時に複数形で》(～を)期待(予期,《複数形で》(成功・幸運などの)見込み,遺産相続の見込み,,,
B200851,expected,adj,予想される,期待される,当然の,,
B200852,expedition,n,〈C〉(一定の目的をもって組織された集団が行う)遠征,〈C〉遠征隊,〈U〉《文》急速,,
B200853,experiment,v,〈自〉《～の分野で》実験する,《～を用いて》実験する《with ～》,,,
B200854,expert,adj,(特定の知識・技術に)熟達した,専門家の,,,
B200855,explode,v,〈自〉爆発する,,《怒り・笑いなどで》〈人が〉爆発する《with》,〈人口などが〉急激に増す,〈他〉〈物〉を破裂させる,〈習慣・迷信・学説など〉をくつがえす
B200856,exploit,v,〈他〉を(不当に)利用する,(資源など)を開発する,,,
B200857,explorer,n,探検家,,,,
B200858,explosive,adj,爆発の,爆発しやすい,激しやすい,,
B200859,explosive,n,爆発物,火薬,,,
B200860,export,n,〈C〉輸出品,〈U〉(～の)輸出《+of+名》,,,
B200861,export,v,(外国へ)〈商品〉を輸出する《+名+to+名》,,,,
B200862,expressive,adj,表情(表現力)の豊かな,意味深長な,,,
B200863,exquisite,adj,絶妙な,(苦痛・快感などが)強烈な,(感受性が)鋭敏で洗練された,,
B200864,extension,n,〈U〉〈C〉《～を》拡大(延長)すること,〈C〉拡大(延長)された部分,電話の)内線,,
B200865,extensive,adj,広い,広範囲の,大規模な,,
B200866,external,adj,外側の,(作用・動作などが)外側からの,,,
B200867,extract,n,〈U〉〈C〉(自然の物質から調製した)濃縮液,〈C〉(文学作品からの)引用句,,,
B200868,extract,v,《～から》〈物〉を引き抜く,《～から》〈金・情報・約束など〉を引き出す《from ～》,(圧搾・蒸留などが)《～から》〈成分など〉を絞り出す,《～から》〈喜び・慰めなど〉を引き出す,本などから)〈語句〉を抜粋する
B200869,extraordinarily,adv,非常に,途方もなく,驚くべき程,,
B200870,exultant,adj,(～に)大喜びの,勝ち誇った,,,
B200871,eyebrow,n,眉弓(びきゅう)(目の上の弓状突起部,まゆ,,,
B200872,eyelash,n,《通例複数形で》まつ毛,まつ毛の1本,,,
B200873,eyelid,n,まぶた,,,,
B200874,fabric,n,〈C〉〈U〉織物,〈U〉織り方,織地,〈U〉構造,〈U〉構造物,
B200875,fabulous,adj,伝説上の,信じられないような,《話》とてもすばらしい,,
B200876,facilitate,v,〈他〉を容易にする,を助ける,,,
B200877,facilities,n,施設,設備,,,
B200878,factor,n,(～の)要因,囲数,代理人,#NAME?,
B200879,faculty,n,,〈C〉《～の》才能《for》,(身体器官の)機能,(大学の)学部,(大学の学部の)教授団,
B200880,faint,v,(～で)気が遠くなる,気絶する《+with(from)+名》,,,
B200881,faith,n,〈U〉信頼,誠実,《～への》信仰《in ～》,〈C〉教義,
B200882,falter,v,ためらう,ためらいながら話す,よろめく,,
B200883,fame,n,名声,評判,,,
B200884,familiarize,v,《familiarize+命+with+名(doing)》,(～に)<人>を慣れ親しませる,<物事>を広める,,
B200885,fantastically,adv,異様に,空想的に,《話》とてもすばらしく,,
B200886,far,adj,《おもに文・詩》(場所が)遠くにある,(二つのうち)遠いほうの,長距離(長時間)にわたる,(政治的に)極端な,
B200887,fascinated,adj,魅了された,,,,
B200888,fascination,n,〈U〉魅惑[すること],〈C〉引き付ける力,,,
B200889,fat,n,脂肪,(動物の)あぶら身,(料理用の)油,肥満,
B200890,fatal,adj,運命の,致命的な,,,
B200891,fate,n,〈U〉運命,〈U〉(運命として定められた)最期,《the Fates》(ギリシア・ローマ神話の)運命の三女神(Clotho,～を運命づける,
B200892,father-in-law,n,義理の父,養父,舅,,
B200893,faulty,adj,欠陥のある,不完全な,,,
B200894,fear,v,～を恐れる,～を気づかう,《古》〈神など〉を恐れる,恐れる,～を)気づかう
B200895,fearsome,adj,恐ろしい,恐れている,,,
B200896,feat,n,手柄,芸当,,,
B200897,feature,v,〈他〉の特色をなす,〈自〉重要な役割を演じる,,,
B200898,fed up,adj,《～に》うんざりしている,がっかりした,不愉快な《with ～》,,
B200899,federal,adj,連邦の,,,,
B200900,feedback,n,〈U〉フィードバック,《話》《～についての》反応《about ～》,,,
B200901,fellow,adj,仲間同士の,同類の,,,
B200902,female,n,雌,(性別上の)女性,《話》女性,,,
B200903,ferryboat,n,渡し船,連絡船,,,
B200904,fiber,n,(1本の)繊維,〈U〉《集合的に》繊維,〈U〉(布の)生地,〈U〉性格,
B200905,fictional,adj,作り事の,小説の,,,
B200906,fierce,adj,(性質・行動など)凶暴な,(強さ・程度などの)激しい,,,
B200907,fighting,n,戦闘,好戦的な(warlike)戦い,(形容詞的)戦闘(用)の,,
B200908,figurative,adj,比喩(ひゆ)的な,比喩の多い,,,
B200909,file,v,〈他〉〈書類など〉をファイルに入れる,〈書類など〉を提出する,〈自〉《～を》出願する,,
B200910,filial,adj,子としての,子にふさわしい,,,
B200911,finance,n,〈U〉財政,《複数形で》財源,,,
B200912,financially,adv,財政的に,財政的にいうと,,,
B200913,fine,adv,うまく,細かく,微細に,,
B200914,fine,v,人)に罰金を科する,,,,
B200915,finely,adv,細かく,丁寧に,,,
B200916,fingernail,n,指の爪,,,,
B200917,fire,v,〈他〉〈炉など〉に燃料をくべる《up》,～に火を付ける,,〈自〉《～に向かって》〈人が〉発砲する《at》,,
B200918,fire brigade,n,#NAME?,,,,
B200919,firearms,n,火器,特に)小火器(rifle),pistolなど,,
B200920,fireplace,n,(壁に取付けた)暖炉,,,,
B200921,firmness,n,堅固,安定,断固,,
B200922,first language,n,第一言語,母語,,,
B200923,first-person,n,第一人称(英語ではIとwe),話し手が自分を指していう語,,,
B200924,firstly,adv,(事柄を列挙して)第一に,まず第一に,,,
B200925,fiscal,adj,財務の,国庫の,,,
B200926,fit,n,〈U〉適合,〈C〉(病気の)発作,(感情などの)一時的な爆発《of ～》,,
B200927,fixed,adj,固定した,(視線などが)動かない,確定した,八百長の,
B200928,flame,n,〈U〉〈C〉《しばしば複数形で》炎,〈U〉炎のような輝き,炎色,〈C〉《おもに文》(～の)(燃えるような)情熱,,
B200929,flap,v,〈帆・旗などが〉はためく,羽ばたく,〈翼など〉を羽ばたかせる,(平たくしなやかなもので)～をぴしゃりと打つ,ピシャりとたたくこと
B200930,flash,n,(花・炎などの)ひらめき,機知などの)ひらめき,(喜びなどが)急にわいてくること《+of+名》,(写真の)フラッシュ,瞬間,ニュース速報
B200931,flash,v,ぱっと光る,〈目などが〉きらりと(ぎらっと)光る,,心に)〈言葉・考えなどが〉ひらめく《+through(into)》,《副詞[句]を伴って》〈人・車などが〉さっと通り過ぎる,～をぱっと照らす,〈火・光〉をぱっと発する
B200932,flat,adv,きっかり,定額で,,,
B200933,flaw,n,〈C〉傷,《～の》欠点,,,
B200934,flawless,adj,(宝石などが)傷のない,演技・演奏などが)完全な(perfect),,,
B200935,flax,n,亜麻,亜麻の繊維(リンネルがつくられる),,,
B200936,flee,v,《～から》逃げる 《from ～》,すばやく動く,,,
B200937,fleet,n,〈C〉車両,(車・飛行機などの)隊,,,
B200938,flesh,n,〈U〉(人間・動物の)肉,肉付き,《the ~ 》肉体,,
B200939,flexibility,n,柔軟性,適応性,,,
B200940,flexible,adj,曲げられる,(人・計画などが)柔軟な,,,
B200941,flexibly,adv,柔軟に,融通が利くように,,,
B200942,flip,v,〈他〉をはじく,～をくるっとひっくり返す《over ～》,〈自〉ぽんとはじける,,
B200943,fluency,n,(弁舌などの)流ちょう,なだらかさ,,,
B200944,fluid,adj,流動性の,流体の,変わりやすい,,
B200945,flutter,v,〈旗などが〉ぱたぱたする,〈鳥などが〉羽ばたきする,〈花びら・木の葉などが〉ひらひらと散る《+down》,〈人が〉そわそわと動き回る《+about+名》,〈脈・心臓が〉速く不規則に打つ
B200946,focus,n,焦点,焦点距離(focal length),焦点整合,(活動・興味・重要性などの)焦点,楕円・放物線・双曲線などの)焦点
B200947,follower,n,SNSなどのフォロワー,後から来る人,(信仰・思想などで)人に従う人,弟子,随行者,
B200948,following,prep,～の後に,～に続いて,～の次の,～の直後に,～を受けて
B200949,folly,n,〈U〉愚かさ,〈C〉愚行,,,
B200950,fondly,adv,かわいがって,愚かにも,,,
B200951,foolishly,adv,ばかげて,愚かにも,無駄に,,
B200952,footnote,n,脚注,,,,
B200953,force,v,〈他〉〈人〉に強いる,,《～に》～を押しつける《on》,,,
B200954,forcefully,adv,力強く,,,,
B200955,foreman,n,〈C〉(工場などの)職長,陪審長,,,
B200956,foresee,v,～を予知する,,,,
B200957,forestry,n,林学,山林管理[法],,,
B200958,formation,n,〈U〉(～の)形成,〈C〉形成されたもの,〈U〉〈C〉隊形,,
B200959,formerly,adv,以前は,かつては,昔は,もとは,
B200960,formidable,adj,恐ろしい,手ごわい,恐ろしいほどの,,
