id,word,expectedPos,answer1,answer2,answer3,answer4,answer5
B100572,deposit,n,〈C〉(銀行への)預金,担保,(自然の作用による)堆積物,,
B100573,depressed,adj,元気のない,(力・価値などの)低下した,不景気の,押し下げられた,抑圧された,
B100574,depressing,adj,意気消沈させる,重苦しい,(天候などが)憂鬱な,,
B100575,depression,n,うつ病、憂鬱、不景気、低気圧,,,,
B100576,deprive,v,《Aを》～から奪う《～ of A》,,,,
B100577,depth,n,〈U〉〈C〉〈U〉《通例単数形で》深さ,〈U〉(知識・知性などの)深遠さ,(声・音などの調子の)低さ,〈C〉《複数形で》奥まった場所,
B100578,derive,v,《～から》を引き出す,《～から》派生する,《～に》由来する,,
B100579,deserve,v,(賞罰・評価など)に値する,《～を》受けるに足る 《of ～》,,,
B100580,design,v,〈構造など〉を設計する,～‘の'下絵を描く,～を計画する,～を予定する,
B100581,designer,n,設計者,デザイナー,,,
B100582,desire,n,願望,《通例単数形で》望みのもの,〈C〉〈U〉(～に対する)性的欲望《+for+名》,,
B100583,despair,n,〈U〉絶望,〈C〉絶望のもと,見放されたもの,,,
B100584,desperate,adj,自暴自棄の,《補語にのみ用いて》切望している,(回復・改善などの)見込みがない,耐えられない,死にもの狂いの
B100585,despite,prep,〜にもかかわらず,,,,
B100586,destination,n,〈C〉(旅行・航海などの)目的地,(物の)送付先,,,
B100587,destruction,n,破壊[行為],破壊された状態,破壊手段,,
B100588,destructive,adj,破壊的な,破壊力のある,壊滅的な,,
B100589,detective,n,刑事,探偵,,,
B100590,determination,n,〈U〉決心,《～の》決定 《of ～》,〈C〉《～の》判決,〈U〉《～の》測定 《of ～》,
B100591,determine,v,を特定する,を決定する,を決心する,《～することを》～に決心させる《 to do 》,を左右する
B100592,devastate,v,《通例be ~ed》を荒廃させる,(突然の知らせなどで)〈人など〉を打ちのめす,,,
B100593,devastating,adj,(戦争・あらしなどが)荒廃させる,《話》人を打ちひしぐような,辛らつな,,,
B100594,development,n,〈U〉〈C〉発達,〈U〉(写真の)現像,〈C〉発達(発展)の結果できたもの,〈C〉開発した土地(地区),(特に)住宅団地(housing development,〈C〉(最近の)でき事
B100595,device,n,工夫,《しばしば複数形で》策略,《～の》考案物,装置,(紋章などの)図案,文学的効果を上げるための)工夫された表現
B100596,devotion,n,,〈U〉《～への》深い愛情《to》,《～に労力・時間などを》ささげること,《～への》帰依(きえ),《複数形で》宗教的儀式,
B100597,diagram,n,〈C〉図,図表,予定表,グラフ,
B100598,dial,n,時計の)文字盤,(各種計器類の)目盛り盤,(ラジオ・テレビの)ダイヤル,(電話の)ダイヤル,日時計(sundial),
B100599,dial,v,〈ラジオ・テレビ〉‘の'ダイヤルを回す,〈番組・波長〉‘に'ダイヤルを合わせる,〈電話・番号〉‘の'ダイヤルを回す,〈人〉‘に'電話をかける,(電話の)ダイヤルを回す,,
B100600,dialog,n,〈U〉対話,〈C〉対話体の作品,,,
B100601,diameter,n,直径,(レンズなどの)倍率,,,
B100602,diaper,n,〈C〉《米》おしめ,〈U〉菱形模様,菱形地紋の麻布(タオル・ナプキン用),,
B100603,differ,v,違う,意見を異にする,,,
B100604,dig,v,(～を)小突くこと《+in+名》,(～に対する)当てこすり《+at+名》,考古学上の発掘地,《複数形で》《英話》下宿,
B100605,digital,adj,指の,数字の,計数型の,,,
B100606,diligence,n,〈U〉勤勉さ,不断の努力,,,
B100607,diligent,adj,勤勉な,念入りの,,,
B100608,dioxide,n,二酸化物,,,,
B100609,direct,v,を指揮する,に命令する,に道を教える,を向ける,
B100610,directly,adv,まっすぐに,直接に,まさに,すぐに,
B100611,dirt,n,不潔な物,土(soil),無価値なもの,わい談,《話》卑わいな言葉,(特に)卑わいな悪口
B100612,disability,n,〈U〉無能,〈C〉障害,〈U〉《米》障害者年金,(法律で)無能力,
B100613,disable,v,《しばしば受動態で》～を役に立たなくする,《文》(～から)～を失格させる,,,
B100614,disabled,adj,身体障害の不具の,無能力になった,,,
B100615,disagreement,n,〈U〉不一致、不調和,,,,
B100616,disappoint,v,《人を》を失望させる,〈約束・期待〉を破る,〈希望・計画など〉をだめにする,,,
B100617,disappointment,n,〈U〉失望,〈C〉失望させる物(事),,,
B100618,disaster,n,(突然の大きな)災害,災難・不幸,,,
B100619,disastrous,adj,災害の,《～に》壊滅的な,,,
B100620,disc jockey,n,=disk jockey,,,,
B100621,discomfort,n,〈U〉不安(uneasiness),〈U〉不快,〈C〉不安(不快)なもの,,
B100622,discount,n,(手形・商品の)割引[額],,,,
B100623,discourage,v,を落胆させる,《～することを》〈人〉に思いとどまらせる,をさせないようにする,,
B100624,discovery,n,〈U〉発見〈C〉発見したもの,,,,
B100625,discrimination,n,区別(識別)すること,(～に対する)差別待遇《+against+名》,識別力,,
B100626,disease,n,〈U〉(体の)病気,(精神・道徳などの)病気,,,
B100627,disgusting,adj,むかつくような,実にいやな,,,
B100628,dishwasher,n,(食堂の)皿洗い[人],[自動]皿洗い機,,,
B100629,disk,n,円盤,円盤の表面,植物,数学で)円板(円によって囲まれた範囲),レコード,
B100630,dislike,v,を嫌う,,,,
B100631,display,v,〈物〉を展示する,〈感情など〉を表に出す,〈能力など〉を発揮する,～を見せびらかす,
B100632,dissolve,v,を溶かす,を解消する,を分解する,溶ける,消散する,,,
B100633,distance,n,〈U〉(二つの物・場所の間の)距離,遠方,,,
B100634,distant,adj,(距離が)遠い,(時間的に)離れた,,,
B100635,distinction,n,〈U〉〈C〉《～の間の》区別,〈U〉(区別となる)特徴,,,
B100636,distinctly,adv,はっきりと,確かに,,,
B100637,distinguish,v,～を区別する,〈物事が〉～の特徴である,《通例canと共に》～をはっきり見る,〈自分〉を目立たせる,
B100638,distribute,v,,《～に》～を分配する 《to》,,《ある区域・場所に》～を散らばらせる 《over》,,,
B100639,distribution,n,〈U〉《～への》配分,〈C〉配分されたもの,〈U〉(商品の)流通組織,,
B100640,district,n,(特別な目的のために区分された州・都市などの)地区,(ある特色・機能をもつ)地域,,,
B100641,disturbance,n,〈U〉乱す(騒がす),〈C〉騒ぎ,乱す(騒がす),,
B100642,dive,n,飛び込み,飛行機の)急降下,(潜水艦・潜水夫などの)急潜航,《話》怪しげなナイトクラブ,,
B100643,dive,v,～から水中などに)頭から飛び込む《+from(off)+名+into(in)+名》,(～を取ろうと)潜る,(～へ向かって)急降下する,(～に)駆け込む,～に)手を突っ込む《+in(into)+名》
B100644,diver,n,水に飛び込む人,海女(あま),水に潜る鳥(loon),,
B100645,diverse,adj,別種の,いろいろの,,,
B100646,divide,n,分割,見解の相違,,,
B100647,divine,adj,神の,神のような,神が与える,神にささげる,神聖な,《話》すばらしい
B100648,diving,n,潜水,ダイビング,,,
B100649,divorced,adj,切り離された,離婚した,,,
B100650,DJ,n,ディー・ジェイ,=disc jockey,,,
B100651,doc,n,医者([doctor],〈コンピューター〉ドキュメント([document],,,
B100652,document,n,(証書・記録・資料などの)文書,書類,,,
B100653,documentary,n,(映画・テレビなどの)記録もの,実録,ドキュメンタリー,,
B100654,dolphin,n,イルカ,シイラ(温帯水域に産する大型の細長い魚),,,
B100655,dot,n,点,ペンで書いたような)小点,終止符(period),(通信の)短点,,
B100656,downstairs,adj,階下の(にある),特に)1階の(にある),,,
B100657,downward,adj,下方への,下向きの,,,
B100658,doze,n,うたた寝,居眠り,,,
B100659,dozen,det,ダースの,12個の(《略》doz.),dz.,,
B100660,dozen,n,ダース,12個(《略》doz.),dz.,,
B100661,drag,v,〈重い物〉を引きずる(haul),《副詞[句]を判って》～を引っ張ってゆく,網などで)(～を捜して)〈川・湖など〉‘の'底をさらう《+名+for+名》,,～をだらだらと引き延ばす《+out+名》,地面に)引きずる《+along》
B100662,dramatic,adj,劇の,劇的な,芝居がかりの,,
B100663,drown,v,～を溺死(できし)させる,(～で)～を水浸しにする,,〈大きな音が〉〈ほかの音〉をかき消す《+out+名》,(仕事・研究などに)〈自分〉を熱中させる,溺死(できし)する
B100664,drunk,adj,drinkの過去分詞,酒に酔って,(感動・喜びなどに)酔いしれて,酔っぱらい,
B100665,dude,n,やつ,めかし屋,,,
B100666,dull,adj,鈍い,つまらない,暗い,,
B100667,dump,n,〈C〉ごみの山,弾薬・軍需品などの)臨時集積場,,,
B100668,dump,v,重い荷物など)をどさっと落とす,を投げ売りする,〈恋人など〉を捨てる,,
B100669,dustbin,n,=[garbage can],=[ash can],,,
B100670,dusty,adj,ほこりっぽい,ほこりのような色の,ほこりのような,,
B100671,duty,n,義務,仕事,関税,従順さ,
B100672,duty-free,adj,関税のかからない,免税の,,,
B100673,duvet,n,羽根ぶとん,,,,
B100674,dynasty,n,(歴代)王朝,(数世代にわたっての)特権階級に属する人々,,,
B100675,eager,adj,《補語にのみ用いて》熱望している,熱心な,,,
B100676,eagerness,n,熱心,,,,
B100677,earache,n,耳痛,,,,
B100678,earnest,adj,まじめな,重大な,本気,,
B100679,eastern,adj,東の,東へ向かう,(風が)東からの,《しばしばEastern》東洋の(Oriental),《しばしばEastern》《米》東部地方の,《Eastern》東欧の,
B100680,easygoing,adj,のんきな,こせこせしたところのない,,,
B100681,eco,n,〈C〉生態,生態系,自然環境([ecology]),,
B100682,ecological,adj,生態学の,,,,
B100683,ecology,n,生態学(生物と生活環境との関連を研究する学問),,,,
B100684,economic,adj,経済の,経済学の,,,
B100685,economics,n,《単数扱い》経済学,《複数扱い》(国・人の)経済状態,,,
B100686,economy,n,〈U〉〈C〉節約,〈U〉(国家・社会などの)経済,,,
B100687,ecosystem,n,生態系,,,,
B100688,ecstasy,n,有頂天,無我夢中,恍惚(こうこつ),,
B100689,edge,n,〈C〉縁,〈C〉(刃物の)刃,〈U〉(刃の)鋭利さ,〈U〉(欲望などの)強さ,,
B100690,edition,n,刊行物の)版,(同じ版で同時に刷った)全発行部数,(同じ版の)1冊(部,《修飾語[句]を伴って》(装丁などから見た)～版,,,
B100691,educate,v,を教育する,を教え込む,,,
B100692,effective,adj,効果的な,(法律などが)有効な,印象深い,実際に役立つ,
B100693,efficiency,n,〈U〉能率,(機械の)効率,,,
B100694,efficient,adj,能率的な,有能な,,,
B100695,either,det,(二つのうちの)どちらかの,どちらでも,,,
B100696,either,pron,(2者のうちの)どちらか一方,どちらでも,,,
B100697,elbow,n,ひじ,ひじ形(L字形)のもの,ひじ形の屈曲,(管の)ひじ形継ぎ手,(いすの)ひじ掛け,,,
B100698,election,n,選挙,当選,,,
B100699,electrical,adj,電気の,電気を扱う,電撃的な,,
B100700,electricity,n,〈U〉電気,電気学,極度の緊張(興奮),,
B100701,electron,n,電子,エレクトロン,,,
B100702,electronic,adj,電子の,エレクトロンの,,,
B100703,element,n,〈C〉(基本的な)要素,(物質を構成する)元素,,,
B100704,eliminate,v,《～から》を排除する、取り除く《from》,を考慮に入れない,,,
B100705,embarrass,v,に恥ずかしい思いをさせる,を困惑させる,を邪魔をする,(人・会社など)を財政困難にする,
B100706,embarrassed,adj,恥ずかしい,ばつの悪い,きまり悪い,,
B100707,embarrassment,n,〈U〉困惑,きまりの悪さ,〈U〉〈C〉財政困難,〈C〉じゃま者
B100708,emerge,v,(水中・暗やみなどから)出てくる,(問題・事実などが)出てくる,《逆境などから》浮かび上がる《from ～》,,
B100709,emotion,n,強い感情,(喜怒哀楽などの)感情,,,
B100710,emotional,adj,感情の,感情的な,(またemotive)感情に訴える,,
B100711,emotionally,adv,感情的に,感情に訴えて,,,
B100712,emperor,n,皇帝,(日本の)天皇,,,
B100713,emphasis,n,〈U〉《～に対する》強調,〈U〉〈C〉(音節・語・句などに置く)強勢,,,
B100714,emphasize,v,～を強調する,重要視する,,,
B100715,empire,n,〈C〉帝国,〈U〉帝権,〈C〉(強大な社会・経済組織としての)～帝国,《帝国》ナポレオンの帝政期(1804‐15),
B100716,employment,n,〈U〉(人の)雇用,〈U〉(物・能力・時間の)使用《+of+名》,〈U〉〈C〉職,,
B100717,enable,v,《 ~ A to do》《Aが～することを》可能にする,《かたく》を可能にする,,,
B100718,enclose,v,を同封する,を囲む,,,
B100719,encounter,n,偶然の,遭遇戦,,,
B100720,encouragement,n,〈U〉激励,〈C〉励みになるもの,,,
B100721,encouraging,adj,元気付ける,励ましとなる,奨励する,,
B100722,encyclopedia,n,百科事典,,,,
B100723,endanger,v,〈生命・富・健康・計画など〉を危うくする,危険にさらす,,,
B100724,endless,adj,無限の,絶え間のない,(端と端がつながって)輪になっている,,
B100725,endure,v,～‘に'耐える,《しばしば否定文で》～をがまんする,《文》持ちこたえる,耐え忍ぶ,
B100726,enemy,n,敵,《the~》《集合的に,《米》では単数扱い,(～を)害するもの,,
B100727,engage,v,取り組む,従事する,婚約する,引きつける,
B100728,engaged,adj,,《補語にのみ用いて》《～に》忙しい《in》,《英》(電話などが)話し中の,約束済みの,婚約中の,交戦中の
B100729,engine,n,エンジン,機関車(locomotive),消防ポンプ(fire engine),《古》(一般に)機械装置,
B100730,engineering,n,工学,土木工事,,,
B100731,Englishman,n,イギリス人,英国人,イングランド人,,
B100732,enjoyable,adj,おもしろい,愉快な,楽しめる,,
B100733,enjoyment,n,〈U〉楽しむこと,〈C〉楽しみ,〈U〉享有,,
B100734,enrich,v,(～で)〈社会・人など〉を裕福にする,(～で)〈生活・心・文化など〉を豊かにする,ある成分・要素などを加えて)～‘の'質を向上させる《+名+by+名(doing)》,,
B100735,ensure,v,〈物事が〉〈成功など〉を保証する,《～から》〈人〉を守る,,,
B100736,entertain,v,〈人〉を楽しませる,をもてなす,客を呼ぶ,,
B100737,entertainer,n,もてなす人,歌(漫談),,,
B100738,enthusiasm,n,〈U〉《～に対する》熱中,熱狂,,熱意 《for》,about ～》,
B100739,enthusiast,n,～狂,(～に)熱中している人《+about+名》,,,
B100740,enthusiastic,adj,熱心な、熱狂的な,,,,
B100741,entire,adj,《名詞の前にのみ用いて》全体の,壊れていない,《名詞の前にのみ用いて》無条件の,,
B100742,entirely,adv,全く,完全に,全部で,,
B100743,entry,n,〈C〉〈U〉入ること,〈C〉記載事項,《～の》記入 《of ～》,参加者
B100744,environmental,adj,環境の,自然環境の,,,
B100745,environmentalist,n,環境保護論者,,,,
B100746,equal,adj,等しい,平等の,互角の,《～する》力量がある《to ～》,
B100747,equality,n,(数量・程度・価値・大きさなどで)等しいこと,特に,,,
B100748,equally,adv,平等に,《文を修飾して》同時に,,,
B100749,equipment,n,〈U〉《～のための》備品,《～を》装備すること 《with ～》,《～に》必要な知識,,
B100750,era,n,(重要な出来事や人物により特徴づけられる)時代,(歴史上の)～時代,紀元,,
B100751,escape,v,《Aから》逃げ出す,《Aから》免れる《from A(doing)》,《Aから》流出する,未然に)をうまくかわす,を免れる
B100752,essence,n,〈U〉(～の)本質,〈U〉〈C〉(植物・薬物などから抽出された)精,〈U〉香水(perfume),〈U〉本質,
B100753,essential,adj,絶対必要な,本質の,,,
B100754,establishment,n,〈U〉《～の》設立《of ～》,(確立された)制度,《the E-》体制,,
B100755,estimate,v,を見積る,を評価する,,,
B100756,eternal,adj,永遠の,《話》絶え間のない,,,
B100757,eternity,n,〈U〉永遠,〈U〉来世,《an~》際限なく思われる長い時間,,
B100758,even,adj,平らな,同じ高さの,同じの,偶数の,
B100759,evenly,adv,等しく,平らに,落ち着いて,,
B100760,eventually,adv,結局,最後には,,,
B100761,evident,adj,証拠に基づいて)明白な,はっきりした,明らかな,,
B100762,exact,adj,(数量など)正確な,(人が)厳密な,,,
B100763,examination,n,〈C〉(～の)試験《+in(on)+名ofを用いない》,〈U〉〈C〉(～の)調査,〈C〉〈U〉診察,〈C〉詩験問題[用紙],詩験答案[用紙],
B100764,examine,v,を調べる,を診察する,,に《～の》試験をする《ln》,を尋問する,
B100765,examiner,n,試験官,検査官,尋問者,,
B100766,excellence,n,(～における)優秀さ,卓越《+in(at)+名》,(～として)優れていること《+as+名》,,
B100767,excess,n,〈U〉超過,不節制〈C〉度を超えた行為,暴食,,
B100768,exchange,v,《～と》～を取り替える《for ～》,《人と》～を取り交わす《with ～》,,,
B100769,exchange rate,n,為替相場,,,,
B100770,excitedly,adv,ワクワクして,興奮して,意気込んで,,
B100771,excitement,n,〈U〉興奮,〈C〉興奮させるもの(事),,,
B100772,exclusive,adj,除外する,入会に制限のある,《名詞の前にのみ用いて》独占的な,完全な,《話》(商品・ホテルなどが)高級な
B100773,excuse,v,を許す,を免除する,の言い訳をする,の弁明となる,
B100774,exhausted,adj,疲れ果てた,使い尽くされた,,,
B100775,existence,n,〈U〉《～の》存在,生存,〈C〉生活,,
B100776,exit,n,〈C〉出口,《かたく》退出,,,
B100777,exit,v,退去する,立ち去る,(台本のト書きで)退場する,,
B100778,expand,v,《～にまで》拡大する,膨張する,広がる 《into ～》,～を拡大する,を拡大して《～に》する 《into ～》,,
B100779,expense,n,〈U〉支出,犠牲,〈C〉出費の原因,,
B100780,experience,v,～を経験する,～を体験する,,,
B100781,experienced,adj,《～の》経験を積んだ,経験豊富な《in ～》,,,
B100782,experiment,n,〈C〉《～の》実験,,試み《in》,on,with ～》,
B100783,exploration,n,(未知・未調査の場所の)探検,(問題の)探索,,,
B100784,explosion,n,(火薬などの)爆発,爆発音,《an~》(怒り・笑いなどの)爆発《+of+名》,急激な増加,
B100785,expose,v,《風雨・危険・攻撃などに》～をさらす《to ～》,〈秘密など〉を暴露する,,,
B100786,express,v,(思想・感情など)を表現する,を示す,,,
B100787,extend,v,《～まで》〈距離・期間など〉を延ばす《to ～》,を伸ばす,【動,自】《～まで》広がる,
B100788,extensively,adv,幅広く,広範囲に,縦横に,大々的に,大規模に
B100789,extent,n,〈U〉《～の》広がり,《～の》範囲,,,
B100790,extinct,adj,生物・民族などが)絶滅した,(貫習などが)滅びてしまった,(火山などが)活動をやめた,(火が)消えた,,
B100791,extinction,n,消滅(絶滅)すること,～を)消滅(絶滅)させること,,,
B100792,extra,n,〈C〉付属するもの,割増し料金,,,
B100793,extraordinary,adj,並はずれた,異常な,《名詞の前にのみ用いて》特別の,,
B100794,extreme,adj,《名詞の前にのみ用いて》極度の,いちばん端の,極端な,月並みでない,
B100795,extreme sports,n,エクストリーム(極限の)スポーツ,,,,
B100796,eyesight,n,視力,,,,
B100797,face-to-face,adv,(～に)面と向かって,直面して《+with+名》,,,
B100798,face-to-face,adj,面と向かっての,差し向かいの,,,
B100799,facility,n,施設,設備,機能,,
B100800,fade,v,衰える,〈植物が〉しぼむ,しだいに消えてゆく《away》,～を衰えさせる,
B100801,failure,n,〈U〉《～における》失敗,《～の》衰弱,〈C〉失敗者,失敗した企て,〈U
B100802,faint,adj,(音・色・考えなどが)かすかな,(努力・行動などが)弱々しい,《補語にのみ用いて》(で)気が遠くなって目が回りそうで《+with(from)+名》,,
B100803,fair,n,〈C〉《米》(農産物・家畜などの)品評会,(一般に)博覧会,《英》定期市,慈善市,
B100804,faithful,adj,忠実な,貞節な,正確な,,
B100805,fake,adj,にせの,偽造(模造)の,,,
B100806,fall,n,〈C〉〈U〉秋,〈C〉《～から》落ちること《from ～》,,,
B100807,fallen,adj,fallの過去分詞,(高い所から)落ちた,堕落した,(国・町などが)滅びた,特に戦闘で)死んだ
B100808,fancy,n,空想(力),夢,気まぐれ,(気まぐれで一時的な)好み,"判断力"""
B100809,fancy,v,(～を)心に描く,～を好む,心に描く,,
B100810,fantasy,n,〈U〉想像,〈C〉(実在しない),〈C〉空想的作品,幻想曲,,
B100811,faraway,adj,(距離・時間などが)遠い,(顔つき・目つきなどが)ぼんやりした,,,
B100812,farewell,n,〈U〉《～との》別れ《to》〈C〉別れの言葉,,,,
B100813,farming,n,農業,,,,
B100814,farmland,n,農地,耕地,,,
B100815,farther,adv,(距離的に)さらに遠く,(程度が)さらに,,,
B100816,farthest,adv,(距離的に)最も遠く,(程度が)最大限に,最も遠い,最大限の,
B100817,fascinate,v,を魅了する,(恐怖などで)～を動けなくする,,,
B100818,fashionable,adj,流行の,上流[社会]の,,,
B100819,fasten,v,《～に》を留める,を締める,,《～に》を集中する《to 》,《～に》を押しつける《on ～》,締める
B100820,favorable,adj,好意的な,有利な,,,
B100821,fax,n,〈U〉ファックス,ファックス文書,,,
B100822,fax,v,をファックスで送る,,,,
B100823,feast,n,(宗教的な)祝祭,祝宴,(～の)目や耳を楽しませるもの,,
B100824,feed,v,〈人・動物〉‘に'食物を与える,《米》(人・動物に)〈食物〉を与える《+名+to+名》,〈食物ず〉～‘の'食事となる,(必要なものを)～‘に'供給する《+名+with+名》,～に)〈必要なもの〉を供給する
B100825,fellow,n,〈C〉《話》男,《話》(一般に)人,仲間,(学会などの)会員,
B100826,ferry,n,渡し船,渡し場,,,
B100827,festive,adj,祭りの,陽気な,,,
B100828,fetch,v,(行って)〈物〉を取って来る,〈人〉を連れて来る、迎えに行く,〈返事・笑い・涙など〉を引き出す,〈観客など〉を引きつける,《話》〈商品が〉〈ある値〉‘で'売れる,〈ため測・うめき声など〉を漏らす,品物を)行って用る,〈猟犬が〉獲物を取って来る
B100829,feverishly,adv,発熱して,熱狂(興奮)して,大慌てで,,
B100830,few,pron,《aをつけて背定的に》(～の)少数の人(物)《+of+名〈複数〉》,《aをつけないで否定的に》(～の)少数の人(物)[しかない]《+of+名〈複数形〉》,《the~》少数の人たち,,
B100831,fifth,n,《the~》第5,〈C〉5分の1,〈C〉《米》5分の1ガロン[びん],,
B100832,fight,v,〈両者・数人が〉戦う,～と戦う,〈戦い〉を交える,～を制圧しようとする,〈犬など〉を戦わせる
B100833,filling,n,(歯の)詰め物,詰め物をした食物(パイ),,,
B100834,film,v,～を薄膜でおおう,～をフイルムに写す,〈小説など〉を映画化する,(ほこり・氷などで)うっすらとおおわれる《+over with+名》,映画化される
B100835,film-maker,n,映画製作者(会社),映像作家,,,
B100836,filter,n,〈C〉ろ過器,(写真の)フィルター,,,
B100837,finance,v,〈人・計画など〉‘に'資金を出す,融資する,,,
B100838,financial,adj,財政上の,財界の,金融上の:,,
B100839,finding,n,〈U〉〈C〉発見すること,〈C〉発見物,《しばしば複数形で》拾得物,〈C〉(裁判官による)判決,《複数形で》,調査・研究などの)結果
B100840,fine,n,〈C〉罰金,,,,
B100841,finger,n,(手の)指,指の形をしたもの,(手袋の)指,(メーターなどの)指針,指幅(びん入りの酒の量を測るときなど),,
B100842,fire station,n,消防署,,,,
B100843,firefighter,n,〈C〉消防隊員,消防士([fireman],,,
B100844,firework,n,花火,花火大会,(怒りなどの)爆発,,,
B100845,firm,adj,しっかりした,,,,
B100846,firm,n,〈C〉商会,(一般に)会社,(商社名としての)～商会,《英》通信販売店,
B100847,firmly,adv,堅く,しっかりと,確固として,,
B100848,first floor,n,建物の)1階(《英》ground floor),《英》2階,,,
B100849,first lady,n,大統領夫人,州知事夫人,,,
B100850,first-floor,adj,1階の,,,,
B100851,fish,v,〈魚〉をとる,釣りをする,,,
B100852,fit,v,意図・目的など)～に合う,,《～に》～を合わせる 《to》,適する,,
B100853,fitness,n,(～を)適性,体調の良いこと,,,
B100854,fix,v,固定する,直す,,,
B100855,flash,adj,急で短い,《英話》(現代ふうで)気のきいた,,,
B100856,flat,adj,平らな,あからさまな,(料金・価格などが)均一の,気の抜けた,
B100857,flavor,n,(独特の)風味,味つけするもの,特質,,
B100858,float,v,(液体・気体に)浮く,《副詞[句]を伴って》漂うように移動する,ふわふわと動く,(眼前・心に)浮かぶ,〈うわさなどが〉広まる,〈為替相場が〉変動する,《副詞[句]を伴って》(水中・空中に)～を浮かせる
B100859,flock,n,〈C〉群れ,群衆,全キリスト教徒,キリスト教会,教会員,,
B100860,flood,v,をあふれさせる,〈人・物が〉～に殺到する,,,
B100861,flow,n,流れ,勢い,流動,,
B100862,flow,v,流れる,《～で》満ちあふれる《with ～》,《～から》生じる《from ～》,,
B100863,flu,n,インフルエンザ,流感,,,
B100864,fluent,adj,人が)流ちょうにしゃべれる,流ちょうに話された,言葉が)流ちょうな,,
B100865,fluently,adv,流暢に,ペラペラと,,,
B100866,flunk,v,〈試験など〉をしくじる,〈先生が〉〈学生など〉に落第点をつける,(試験などに)落第する《in ～》,,
B100867,flute,n,フルート,(柱の)浅くて丸みを帯びた縦溝,,,
B100868,fold,n,〈C〉折り目,ひだ,(土地の)くぼみ,,
B100869,fold,v,〈紙など〉を折る,〈両手など〉を組む,,,
B100870,folk,n,〈C〉《米・しばしば複数形で》人々,《話》《one's ~》家族,《古》民族,《話》《呼び掛けに用いて》皆さん,
B100871,fond,adj,《～を》好んで,《名詞の前にのみ用いて》優しい,優しすぎる,,
B100872,fondness,n,〈U〉〈C〉(～に対する)愛好,〈U〉ばかにかわいがること,,,
B100873,fool,v,〈他〉をだます,《~ A into doing》Aを騙して～させる〈自〉冗談を言う,ばかなまねをする,,
B100874,foolish,adj,愚かな,こっけいな,無意味な,,
B100875,foot,n,〈C〉(人間・動物の)足(くるぶしから先の部分),(生物体の)足状の部分,〈C〉《通例the~》(高い物・長い物の)足部,〈C〉《通例the foot》(階級・地位などの)最下位《+of+名》,〈U〉〈C〉歩み,〈C〉フィート(長さの単位で12インチ)
B100876,forbidden,adj,forbidの過去分詞,禁じられた,,,
B100877,forecast,n,〈C〉予想,(天気の)予報,,,
B100878,forehead,n,額(ひたい),前額部,,,
B100879,forgive,v,〈人・罪など〉を許す,〈義務など〉を免除する,許す,,
B100880,form,v,形成する,作る,形作る,,
B100881,formal,adj,正式の,形式ばった,改まった,形式的な,,
B100882,formally,adv,正式(公式)に,礼儀正しく,堅苦しく,,
B100883,format,n,(書籍の)体裁,(ラジオ・テレビ番組などの)構成,,,
B100884,format,v,書式や体裁を整える,(記録媒体を)フォーマットする,,,
B100885,former,adj,《名詞の前にのみ用いて》かつての,《the ~》(二つのうちの)前者(の,,,
B100886,formula,n,〈C〉決まった言い方,《～の》解決策,決まった方法《for》,《～の》製法,《～の》公式《for》
B100887,forth,adv,(空間的に)前へ,外へ,(時間的に)先,,
B100888,fortnight,n,2週間,14日,,,
B100889,fortunate,adj,幸運な,さい先よい,,,
B100890,foundation,n,〈U〉《～を》設立すること,〈U〉〈C〉《～の》土台,《～の》根拠 《of ～》,〈C〉施設,
B100891,fountain,n,泉(spring),水源,噴水,噴水池:,=drinking fountain,(～の)源,
B100892,fragment,n,〈C〉《～の》破片,断片《of ～》,,,
B100893,freely,adv,自由に,かってに,惜しげなく,率直に,無遠虜に,自分から進んで,
B100894,freezer,n,冷凍器,フリーザー,冷凍室,冷凍庫,
B100895,freezing,adj,凍るように寒い,冷凍する,冷淡な,《副詞的に》凍るように,
B100896,frequency,n,〈U〉しばしば起こること,〈C〉頻度数,〈C〉振動数,周波数,,
B100897,frequent,adj,しばしば起こる,常習的な,,,
B100898,frequently,adv,しばしば,たびたび,頻繁に,,
B100899,freshman,n,(高校・大学の)新入生,1年生,,,
B100900,friendliness,n,友人らしさ,優しさ,親善,,
B100901,fright,n,〈U〉〈C〉(突然の激しい)恐怖,〈C〉《話》ぞっとするほど醜い(異様な)人(物,,,
B100902,frost,n,〈U〉〈C〉霜,霜が降りること,〈U〉例の降りる寒さ,《英》氷点以下の温度,〈C〉《話》《軽べつして》《催しなどの》失敗,,
B100903,frozen,adj,freezeの過去分詞,凍った,(態度などの)冷たい,(資産などが)凍結された,
B100904,frustrated,adj,(努力や希望が)くじかれた,言動などが)失望(いら立ち)を表す,(人が)失望した,,
B100905,frustration,n,〈U〉(努力・計画などの)失敗,〈U〉(心理学で)欲求不満,,,
B100906,fry,v,を油で揚げる,揚げ物になる,《話》(日光浴などして)焼く,,
B100907,frying pan,n,フライパン,,,,
B100908,fuel,n,燃料,,,,
B100909,full stop,n,〈英〉終止符,終わり,ピリオド([period]),,
B100910,full-time,adj,全時間働く,全時間学ぶ,専任の,常勤の,
B100911,full-time,adv,専任で,常勤で,終日,一日中,
